price,High,Low,Open,Volume,returns,hour,date,sessions,SMA_20,SMA_100,SMA_200,BB_mid,BB_upper,BB_lower,ATR_14,position,ATR_50,long_entry,short_entry,entry_price,entry_ATR,long_exit,short_exit,trade_state,clean_long_entry,clean_long_exit,clean_short_entry,clean_short_exit
1.164822340011597,1.165229558944702,1.164686679840088,1.165229558944702,0,-0.00023300371309884984,3,2025-08-28,asia,1.1650396227836608,1.162317955493927,1.163332657814026,1.1650396227836608,1.1658146541947323,1.1642645913725893,0.00040729556764871965,0,,0,0,,,1,0,0,0,0,0,0
1.164686679840088,1.164822340011597,1.1645511388778689,1.164686679840088,0,-0.0001164710421864229,3,2025-08-28,asia,1.165046399831772,1.162330150604248,1.1633333355188369,1.165046399831772,1.1658056562056813,1.1642871434578626,0.00040727853775021243,0,,0,0,,,1,0,0,0,0,0,0
1.16441547870636,1.164686679840088,1.16441547870636,1.164686679840088,0,-0.00023288041184307904,4,2025-08-28,asia,1.1650328397750855,1.162339633703232,1.1633326572179794,1.1650328397750855,1.1658279854601952,1.164237694089976,0.0004169600350515549,0,,0,0,,,1,0,0,0,0,0,0
1.1645511388778689,1.164686679840088,1.16441547870636,1.1645511388778689,0,0.00011649816758886958,4,2025-08-28,asia,1.1650260627269744,1.1623558855056764,1.1633306223154067,1.1650260627269744,1.1658358072771766,1.1642163181767722,0.0004169430051530317,0,,0,0,,,1,0,0,0,0,0,0
1.1645511388778689,1.164686679840088,1.16441547870636,1.1645511388778689,0,0.0,4,2025-08-28,asia,1.1650057137012482,1.1623721373081208,1.1633346885442735,1.1650057137012482,1.1658426459858182,1.1641687814166781,0.00039752892085476166,0,,0,0,,,1,0,0,0,0,0,0
1.1642799377441406,1.1645511388778689,1.1642799377441406,1.1645511388778689,0,-0.000232907519722374,4,2025-08-28,asia,1.16496502161026,1.1623870301246644,1.1633360439538956,1.16496502161026,1.1658609824354031,1.164069060785117,0.0003781148365565233,0,,0,0,,,1,0,0,0,0,0,0
1.1642799377441406,1.16441547870636,1.1642799377441406,1.1642799377441406,0,0.0,5,2025-08-28,asia,1.1649446845054627,1.1624032735824585,1.163340784907341,1.1649446845054627,1.1658846325843055,1.16400473642662,0.000349036284855418,0,,0,0,,,1,0,0,0,0,0,0
1.1642799377441406,1.1642799377441406,1.1641442775726318,1.1642799377441406,0,0.0,5,2025-08-28,asia,1.16491756439209,1.162424921989441,1.1633462023735046,1.16491756439209,1.1659025940659569,1.163932534718223,0.0003490362848554022,0,,0,0,,,1,0,0,0,0,0,0
1.164008855819702,1.16441547870636,1.163873314857483,1.16441547870636,0,-0.00023285936556751907,5,2025-08-28,asia,1.1648836731910706,1.1624492597579956,1.163349587917328,1.1648836731910706,1.1659457781269544,1.1638215682551867,0.000319864068712507,0,,0,0,,,1,0,0,0,0,0,0
1.1642799377441406,1.1642799377441406,1.164008855819702,1.164008855819702,0,0.00023285936556751078,5,2025-08-28,asia,1.1648565530776978,1.162474958896637,1.1633563578128814,1.1648565530776978,1.1659524153885288,1.1637606907668667,0.0003198214939662547,0,,0,0,,,1,0,0,0,0,0,0
1.1645511388778689,1.164686679840088,1.1641442775726318,1.1641442775726318,0,0.0002329075197224803,6,2025-08-28,asia,1.1648158431053162,1.1625006699562073,1.1633651602268218,1.1648158431053162,1.1658924471070367,1.1637392391035957,0.00033915894372122627,0,,0,0,,,1,1,0,0,0,0,0
1.1642799377441406,1.164822340011597,1.1641442775726318,1.1645511388778689,0,-0.000232907519722374,6,2025-08-28,asia,1.1647819340229035,1.1625223183631896,1.1633692240715028,1.1647819340229035,1.1658821318362502,1.1636817362095568,0.0003681864057268574,0,,0,0,,,1,0,0,0,0,0,0
1.1641442775726318,1.16441547870636,1.1637378931045532,1.1641442775726318,0,-0.00011652530562933109,6,2025-08-28,asia,1.1647548139095307,1.162542610168457,1.1633732867240907,1.1647548139095307,1.1658910486622933,1.1636185791567681,0.00039717980793547395,0,,0,0,,,1,0,0,0,0,0,0
1.164686679840088,1.164822340011597,1.1642799377441406,1.1642799377441406,0,0.00046581506960590563,6,2025-08-28,asia,1.1647480309009552,1.1625656247138978,1.1633800613880156,1.1647480309009552,1.1658841880441295,1.163611873757781,0.00039710317339220716,0,,0,0,,,1,1,0,0,0,0,0
1.164822340011597,1.165229558944702,1.1645511388778689,1.164686679840088,0,0.00011647104218645991,7,2025-08-28,asia,1.1647072970867156,1.162591347694397,1.163386160135269,1.1647072970867156,1.1657649602451745,1.1636496339282567,0.0004067846706935655,0,,0,0,,,0,1,0,0,0,0,0
1.1641442775726318,1.164822340011597,1.164008855819702,1.164822340011597,0,-0.0005822861117922393,7,2025-08-28,asia,1.164639449119568,1.1626089382171632,1.1633895456790924,1.164639449119568,1.165655963031561,1.1636229352075749,0.00044551917484834746,0,,0,0,,,1,0,0,0,0,0,0
1.16441547870636,1.16441547870636,1.163873314857483,1.1641442775726318,0,0.00023293465776281358,7,2025-08-28,asia,1.1645851612091065,1.1626265370845794,1.1633875113725662,1.1645851612091065,1.1655206282784005,1.1636496941398125,0.0004648736545018739,0,,0,0,,,1,0,0,0,0,0,0
1.164822340011597,1.164822340011597,1.1641442775726318,1.16441547870636,0,0.00034935145402947317,7,2025-08-28,asia,1.1645444273948669,1.1626509082317353,1.1633888673782349,1.1645444273948669,1.16534880859757,1.1637400461921636,0.0004939351763045353,0,,0,0,,,0,1,0,0,0,0,0
1.163873314857483,1.164822340011597,1.1634671688079834,1.164822340011597,0,-0.0008150701914775317,8,2025-08-28,asia,1.1644494473934173,1.1626752400398255,1.163391575217247,1.1644494473934173,1.1650708506989804,1.1638280440878541,0.0005713616098677995,0,,0,0,,,1,0,0,0,0,0,0
1.163602590560913,1.164008855819702,1.163602590560913,1.163873314857483,0,-0.00023263338379617113,8,2025-08-28,asia,1.1643748879432678,1.1627009093761445,1.1633922523260116,1.1643748879432678,1.1650278157849299,1.1637219601016058,0.0005810090473721274,0,,0,0,,,1,0,0,0,0,0,0
1.16441547870636,1.1645511388778689,1.163602590560913,1.163602590560913,0,0.000698352121244111,8,2025-08-28,asia,1.164354544878006,1.1627400970458985,1.1633983474969865,1.164354544878006,1.1649732281301834,1.1637358616258284,0.0006390810012818651,0,,0,0,,,0,1,0,0,0,0,0
1.1645511388778689,1.164686679840088,1.1642799377441406,1.1645511388778689,0,0.00011649816758886958,8,2025-08-28,asia,1.1643477678298952,1.1627779471874238,1.1634085011482238,1.1643477678298952,1.164953975991315,1.1637415596684755,0.0006584439958846135,0,,0,0,,,0,1,0,0,0,0,0
1.164958119392395,1.1650937795639038,1.164686679840088,1.164686679840088,0,0.000349413093957078,9,2025-08-28,asia,1.164374899864197,1.1628333258628845,1.1634274393320083,1.164374899864197,1.1650396183899006,1.1637101813384934,0.0006584780556815963,0,,0,0,,,0,1,0,0,0,0,0
1.1650937795639038,1.165229558944702,1.164958119392395,1.165229558944702,0,0.00011644390558246848,9,2025-08-28,asia,1.1644020318984987,1.1628914058208466,1.1634423327445984,1.1644020318984987,1.1651375654748863,1.163666498322111,0.0006585036005293254,0,,0,0,,,0,1,0,0,0,0,0
1.1653653383255005,1.1656370162963867,1.164958119392395,1.1650937795639038,0,0.00023305172851244304,9,2025-08-28,asia,1.1644427418708803,1.1629562306404113,1.1634558814764022,1.1644427418708803,1.165294041328793,1.1635914424129674,0.0006682532174247287,0,,0,0,,,0,1,0,0,0,0,0
1.165229558944702,1.1653653383255005,1.1650937795639038,1.1653653383255005,0,-0.00011651907511791527,9,2025-08-28,asia,1.1644902229309082,1.1630156683921813,1.163469427227974,1.1644902229309082,1.1654067223404123,1.163573723521404,0.0006392172404698439,0,,0,0,,,0,1,0,0,0,0,0
1.1657729148864746,1.1657729148864746,1.165229558944702,1.1653653383255005,0,0.00046619937791893566,10,2025-08-28,london,1.1645648717880248,1.163077850341797,1.1634856897592545,1.1645648717880248,1.1656389190085812,1.1634908245674684,0.0006296294076102596,0,,0,0,,,0,1,0,0,0,0,0
1.1667250394821167,1.1668611764907837,1.1656370162963867,1.1656370162963867,0,0.0008163991284467927,10,2025-08-28,london,1.1646871268749237,1.1631468641757965,1.1635087394714356,1.1646871268749237,1.1661209809916842,1.1632532727581633,0.0006686363901411101,0,,0,0,,,0,1,0,0,0,0,0
1.1676785945892334,1.1676785945892334,1.1667250394821167,1.1668611764907837,0,0.0008169582554058619,10,2025-08-28,london,1.1648706138134002,1.1632281029224396,1.1635365569591523,1.1648706138134002,1.1667944904952618,1.1629467371315385,0.0006882888930185135,0,,0,0,,,0,1,0,0,0,0,0
1.1674060821533203,1.1678149700164795,1.1674060821533203,1.1675423383712769,0,-0.00023340689942804964,10,2025-08-28,london,1.1650269210338593,1.1633079612255097,1.1635630118846894,1.1650269210338593,1.167235623658712,1.1628182184090066,0.0006593891552516709,0,,0,0,,,0,1,0,0,0,0,0
1.1668611764907837,1.1675423383712769,1.1667250394821167,1.1675423383712769,0,-0.0004668751364409362,11,2025-08-28,london,1.165142422914505,1.1633850574493407,1.163581335544586,1.165142422914505,1.1674839723491877,1.1628008734798225,0.0006790416581290268,0,,0,0,,,0,1,0,0,0,0,0
1.1671334505081177,1.1674060821533203,1.1665889024734497,1.1668611764907837,0,0.0002333116069929574,11,2025-08-28,london,1.165285098552704,1.1634675633907319,1.1635976362228393,1.165285098552704,1.167749870936399,1.1628203261690089,0.0006889786039079938,0,,0,0,,,0,1,0,0,0,0,0
1.1665889024734497,1.1672697067260742,1.1665889024734497,1.1672697067260742,0,-0.0004666776609953005,11,2025-08-28,london,1.1654073297977448,1.1635473096370696,1.163610536456108,1.1654073297977448,1.1678763531035192,1.1629383064919703,0.0006408095359802088,0,,0,0,,,0,1,0,0,0,0,0
1.1668611764907837,1.1671334505081177,1.1663167476654053,1.1665889024734497,0,0.00023336605400227755,11,2025-08-28,london,1.1655160546302796,1.1636324632167816,1.1636220866441727,1.1655160546302796,1.1680423072518258,1.1629898020087335,0.0006701265062604632,0,,0,0,,,0,1,0,0,0,0,0
1.1678149700164795,1.1680878400802612,1.1671334505081177,1.1672697067260742,0,0.0008170671381427937,12,2025-08-28,london,1.1656656861305237,1.163720440864563,1.1636377280950547,1.1656656861305237,1.1683673524282703,1.162964019832777,0.0006899918828691597,0,,0,0,,,0,1,0,0,0,0,0
1.1675423383712769,1.1678149700164795,1.1674060821533203,1.1676785945892334,0,-0.00023348174214028516,12,2025-08-28,london,1.165835589170456,1.163809721469879,1.163651328086853,1.165835589170456,1.1685616834461143,1.1631094948947975,0.0006901451519557249,0,,0,0,,,0,1,0,0,0,0,0
1.1686338186264038,1.168770432472229,1.1667250394821167,1.1668611764907837,0,0.0009344161237797514,12,2025-08-28,london,1.1660465061664582,1.1639126014709473,1.1636730974912644,1.1660465061664582,1.1689565145684284,1.163136497764488,0.0007974846022469657,0,,0,0,,,0,1,0,0,0,0,0
1.1672697067260742,1.1690436601638794,1.166997313499451,1.1690436601638794,0,-0.0011679523923750956,12,2025-08-28,london,1.166168874502182,1.1639964699745178,1.1636853343248368,1.166168874502182,1.1690679438234566,1.1632698051809076,0.0009242636816842216,0,,0,0,,,0,1,0,0,0,0,0
1.1668611764907837,1.1672697067260742,1.1665889024734497,1.1672697067260742,0,-0.00035004912740720665,13,2025-08-28,london,1.166318267583847,1.1640681898593903,1.163694171309471,1.166318267583847,1.1690205156156066,1.1636160195520875,0.0009243999208722796,0,,0,0,,,0,1,0,0,0,0,0
1.1665889024734497,1.1671334505081177,1.1664528846740725,1.1668611764907837,0,-0.00023336605400228134,13,2025-08-28,london,1.166467583179474,1.1641385316848756,1.163704360127449,1.166467583179474,1.1688489858898679,1.16408618046908,0.0009536147117614588,0,0.0005213914598737584,0,0,,,0,1,0,0,0,0,0
1.1665889024734497,1.1668611764907837,1.1663167476654053,1.1663167476654053,0,0.0,13,2025-08-28,london,1.1665762543678284,1.1642142486572267,1.1637077605724335,1.1665762543678284,1.1687529259789207,1.1643995827567362,0.0009536913463047256,0,0.0005340703896113927,0,0,,,0,1,0,0,0,0,0
1.1678149700164795,1.1679514646530151,1.1664528846740725,1.1664528846740725,0,0.0010504331921450416,13,2025-08-28,london,1.1667394459247589,1.164302226305008,1.1637179708480836,1.1667394459247589,1.168760686591828,1.1647182052576897,0.0009732927594865595,0,0.000546946525573742,0,0,,,0,1,0,0,0,0,0
1.1686338186264038,1.1689070463180542,1.1674060821533203,1.1674060821533203,0,0.0007009343816396102,14,2025-08-28,london,1.1669232308864594,1.1643876361846923,1.163730915784836,1.1669232308864594,1.1689308847246977,1.1649155770482211,0.0010123934064592158,0,0.0005604103633335772,0,0,,,0,1,0,0,0,0,0
1.168770432472229,1.168770432472229,1.1686338186264038,1.168770432472229,0,0.00011689364038460296,14,2025-08-28,london,1.1671070635318757,1.1644784486293793,1.163746582865715,1.1671070635318757,1.169082442185191,1.1651316848785602,0.0009929452623639312,0,0.0005734850679125218,0,0,,,0,1,0,0,0,0,0
1.1678149700164795,1.1686338186264038,1.1678149700164795,1.1686338186264038,0,-0.0008178280220242076,14,2025-08-28,london,1.1672295451164245,1.1645677697658539,1.1637601888179778,1.1672295451164245,1.1690477318383066,1.1654113583945425,0.0010028140885488851,0,0.00058598041534425,0,0,,,0,1,0,0,0,0,0
1.1675423383712769,1.1678149700164795,1.1672697067260742,1.1676785945892334,0,-0.00023348174214028516,14,2025-08-28,london,1.1673451840877533,1.1646409189701081,1.1637731099128723,1.1673451840877533,1.1689033889616987,1.165786979213808,0.0009833914893013615,0,0.0005980866295950871,0,0,,,0,1,0,0,0,0,0
1.166997313499451,1.1674060821533203,1.1667250394821167,1.1672697067260742,0,-0.00046692278821762554,15,2025-08-28,ny,1.167406404018402,1.164712655544281,1.163781948685646,1.167406404018402,1.1687910595860915,1.1660217484507125,0.0009931411061967646,0,0.0006103871549878917,0,0,,,1,0,0,0,0,0,0
1.1668611764907837,1.1672697067260742,1.1665889024734497,1.1671334505081177,0,-0.00011666260778489377,15,2025-08-28,ny,1.1674132108688355,1.1647884094715117,1.163791463971138,1.1674132108688355,1.1687850422384551,1.166041379499216,0.0009834340640476297,0,0.0006224928583417731,0,0,,,1,0,0,0,0,0,0
1.1675423383712769,1.1678149700164795,1.1667250394821167,1.1668611764907837,0,0.0005835853960025487,15,2025-08-28,ny,1.1674063980579377,1.1648736608028412,1.163800311088562,1.1674063980579377,1.1687740270713214,1.166038769044554,0.0009736674172537192,0,0.0006345966884068188,0,0,,,0,1,0,0,0,0,0
1.1675423383712769,1.1678149700164795,1.1674060821533203,1.1675423383712769,0,0.0,15,2025-08-28,ny,1.1674132108688355,1.1649535369873047,1.1638105165958406,1.1674132108688355,1.1687821901038347,1.1660442316338364,0.0009736674172537192,0,0.0006459241253989187,0,0,,,0,1,0,0,0,0,0
1.1682243347167969,1.1682243347167969,1.1675423383712769,1.1675423383712769,0,0.0005839593250116036,16,2025-08-28,ny,1.1674813687801362,1.1650254237651825,1.163825490474701,1.1674813687801362,1.1688702164370885,1.1660925211231838,0.0008762819426399845,0,0.0006553038528987441,0,0,,,0,1,0,0,0,0,0
1.1684973239898682,1.1684973239898682,1.1680878400802612,1.1683608293533323,0,0.00023365151197703746,16,2025-08-28,ny,1.1675495624542236,1.165100040435791,1.1638363933563232,1.1675495624542236,1.1689990905035899,1.1661000344048573,0.0007593631744384448,0,0.0006623455456325087,0,0,,,0,1,0,0,0,0,0
1.1683608293533323,1.168770432472229,1.1683608293533323,1.1686338186264038,0,-0.00011681893186016974,16,2025-08-28,ny,1.1676381587982179,1.1651692473888398,1.1638479733467102,1.1676381587982179,1.1690567329583907,1.166219584638045,0.0007399916648864588,0,0.0006688061782292068,0,0,,,0,1,0,0,0,0,0
1.1693171262741089,1.1693171262741089,1.1682243347167969,1.1682243347167969,0,0.0008181597228298882,16,2025-08-28,ny,1.167760956287384,1.1652480173110962,1.163865014910698,1.167760956287384,1.1693150558499807,1.1662068567247874,0.0007694363594055176,0,0.0006758560453142564,0,0,,,0,1,0,0,0,0,0
1.1700011491775513,1.1700011491775513,1.1690436601638794,1.1693171262741089,0,0.0005848053512981707,17,2025-08-28,ny,1.1678702652454376,1.1653282284736632,1.1638820761442183,1.1678702652454376,1.1697198113419995,1.1660207191488756,0.0007989406585693359,0,0.0006838842800685479,0,0,,,0,1,0,0,0,0,0
1.169864296913147,1.1701380014419556,1.1693171262741089,1.169864296913147,0,-0.00011697447371515423,17,2025-08-28,ny,1.1679863631725311,1.1654057204723358,1.1639018535614014,1.1679863631725311,1.1700305050107058,1.1659422213343564,0.000750533172062481,0,0.0006913326467786672,0,0,,,0,1,0,0,0,0,0
1.169180393218994,1.169727444648743,1.169180393218994,1.169727444648743,0,-0.0005847718228959893,17,2025-08-28,ny,1.1680136919021604,1.1654669117927552,1.1639195704460144,1.1680136919021604,1.1701082724936207,1.1659191113107001,0.0006921717098781358,0,0.0006981953552791216,0,0,,,0,1,0,0,0,0,0
1.169180393218994,1.1695905923843384,1.169180393218994,1.1693171262741089,0,0.0,17,2025-08-28,ny,1.1681092262268067,1.1655172729492187,1.1639359283447266,1.1681092262268067,1.1702349911880103,1.165983461265603,0.0007117135184152261,0,0.0007054488999503181,0,0,,,0,1,0,0,0,0,0
1.1690436601638794,1.169180393218994,1.1689070463180542,1.169180393218994,0,-0.00011695462209670366,18,2025-08-28,ny,1.1682183504104615,1.1655662667751312,1.163951602578163,1.1682183504104615,1.1702979273448573,1.1661387734760658,0.0006629909787859553,0,0.000712311438151787,0,0,,,0,1,0,0,0,0,0
1.1690436601638794,1.1693171262741089,1.1689070463180542,1.1690436601638794,0,0.0,18,2025-08-28,ny,1.168341088294983,1.1656193244457245,1.1639659172296524,1.168341088294983,1.170302118363598,1.166380058226368,0.000653335026332342,0,0.0007189817087991088,0,0,,,0,1,0,0,0,0,0
1.1690436601638794,1.169180393218994,1.1689070463180542,1.1690436601638794,0,0.0,18,2025-08-28,ny,1.1684638261795044,1.1656696724891662,1.1639829504489898,1.1684638261795044,1.1702637644959568,1.166663887863052,0.0006144813128880251,0,0.0007244881561824447,0,0,,,0,1,0,0,0,0,0
1.1693171262741089,1.1693171262741089,1.1689070463180542,1.1689070463180542,0,0.00023389556740955223,18,2025-08-28,ny,1.168538933992386,1.165721400976181,1.1640033882856369,1.168538933992386,1.1703501986444687,1.1667276693403033,0.0005951438631330376,0,0.0007290273053305684,0,0,,,0,1,0,0,0,0,0
1.1689070463180542,1.1693171262741089,1.168770432472229,1.1693171262741089,0,-0.00035076188593546924,19,2025-08-28,ny,1.1685525953769684,1.1657757997512816,1.1640217757225038,1.1685525953769684,1.1703709809658276,1.1667342097881093,0.0005563412393842583,0,0.0007322105339595441,0,0,,,0,1,0,0,0,0,0
1.1689070463180542,1.169180393218994,1.168770432472229,1.1689070463180542,0,0.0,19,2025-08-28,ny,1.1685594260692596,1.1658261370658876,1.1640394842624664,1.1685594260692596,1.1703822779998363,1.1667365741386828,0.0005564178739275251,0,0.0007353968279702503,0,0,,,0,1,0,0,0,0,0
1.1689070463180542,1.1689070463180542,1.1686338186264038,1.168770432472229,0,0.0,19,2025-08-28,ny,1.1686140298843384,1.165875118970871,1.1640592288970948,1.1686140298843384,1.1704081865989782,1.1668198731696986,0.0005272201129368373,0,0.0007378055368151158,0,0,,,0,1,0,0,0,0,0
1.1686338186264038,1.168770432472229,1.1686338186264038,1.1686338186264038,0,-0.00023377361824326195,19,2025-08-28,ny,1.1686686038970948,1.1659267854690551,1.1640809983015061,1.1686686038970948,1.1703904477338944,1.1669467600602952,0.0005174875259399414,0,0.0007392449038369477,0,0,,,1,0,0,0,0,0,0
1.1684973239898682,1.1686338186264038,1.1683608293533323,1.1686338186264038,0,-0.00011680528679111506,20,2025-08-28,ny,1.1687436044216155,1.1659784412384033,1.164103440642357,1.1687436044216155,1.1702795709838776,1.1672076378593534,0.0005077293940952846,0,0.0007401020186288158,0,0,,,1,0,0,0,0,0,0
1.1683608293533323,1.1684973239898682,1.1683608293533323,1.1684973239898682,0,-0.00011681893186016974,20,2025-08-28,ny,1.168818587064743,1.1660273778438568,1.164125200510025,1.168818587064743,1.170091520021555,1.167545654107931,0.0004394224711827028,0,0.0007390117645263793,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1683608293533323,1.1682243347167969,1.1683608293533323,0,-0.00011683258011701125,20,2025-08-28,ny,1.1688526868820188,1.166074949502945,1.1641449224948883,1.1688526868820188,1.1700132467432163,1.1676921270208214,0.0003807800156729562,0,0.0007352001326424825,0,0,,,1,1,0,0,0,0,0
1.1686338186264038,1.1686338186264038,1.1682243347167969,1.1683608293533323,0,0.0003504567987680865,20,2025-08-28,ny,1.1689072608947753,1.1661239087581634,1.1641646581888199,1.1689072608947753,1.1698987079813061,1.1679158138082444,0.0003513949257986886,0,0.0007306078502110136,0,0,,,1,1,0,0,0,0,0
1.1684973239898682,1.168770432472229,1.1679514646530151,1.1683608293533323,0,-0.00011680528679111506,21,2025-08-28,ny,1.1689209103584288,1.1661715030670166,1.1641823542118073,1.1689209103584288,1.1698797505284018,1.1679620701884559,0.0003610423633030324,0,0.000725047077451437,0,0,,,1,1,0,0,0,0,0
1.1683608293533323,1.1684973239898682,1.1682243347167969,1.1682243347167969,0,-0.00011681893186016974,21,2025-08-28,ny,1.168914085626602,1.1662177324295044,1.1641986894607543,1.168914085626602,1.1698874533584032,1.167940717894801,0.00035124165671209163,0,0.0007189030306679865,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1683608293533323,1.1682243347167969,1.1682243347167969,0,-0.00011683258011701125,21,2025-08-28,ny,1.1689072608947755,1.1662612426280976,1.1642156994342805,1.1689072608947755,1.1698987079813064,1.1679158138082446,0.00034146649496892757,0,0.0007125627994537332,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1683608293533323,1.1679514646530151,1.1682243347167969,0,0.0,21,2025-08-28,ny,1.1688526213169097,1.1663020431995392,1.1642347437143326,1.1688526213169097,1.1698690944414782,1.1678361481923412,0.0003414154052733899,0,0.0007062210355486144,0,0,,,1,1,0,0,0,0,0
1.1683608293533323,1.1683608293533323,1.1680878400802612,1.1680878400802612,0,0.00011683258011691232,22,2025-08-28,ny,1.1687706053256988,1.1663428521156312,1.164255826473236,1.1687706053256988,1.1696527073957075,1.16788850325569,0.000341389860425629,0,0.0006996837684086324,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1684973239898682,1.1682243347167969,1.1683608293533323,0,-0.00011683258011701125,22,2025-08-28,ny,1.1686886072158813,1.166385006904602,1.1642775815725326,1.1686886072158813,1.1694374689181737,1.167939745513589,0.00033159766878395773,0,0.0006935313769749147,0,0,,,1,1,0,0,0,0,0
1.1678149700164795,1.1682243347167969,1.1676785945892334,1.1682243347167969,0,-0.00035047758287141875,22,2025-08-28,ny,1.1686203360557557,1.1664203572273255,1.1642939007282258,1.1686203360557557,1.169427141352914,1.1678135307585973,0.0003315295491899287,0,0.0006875693798065081,0,0,,,1,1,0,0,0,0,0
1.1678149700164795,1.1679514646530151,1.1678149700164795,1.1678149700164795,0,0.0,22,2025-08-28,ny,1.1685520648956298,1.1664584183692932,1.1643108981847763,1.1685520648956298,1.169389815222179,1.1677143145690805,0.0003119962556021237,0,0.0006804365771157284,0,0,,,1,1,0,0,0,0,0
1.1680878400802612,1.1682243347167969,1.1678149700164795,1.1678149700164795,0,0.0002336313513074789,23,2025-08-28,ny,1.168504273891449,1.1664964973926544,1.164325868487358,1.168504273891449,1.1693329482691956,1.1676755995137025,0.000321720327649766,0,0.0006731052058083536,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1684973239898682,1.1680878400802612,1.1680878400802612,0,0.00011684623156382246,23,2025-08-28,ny,1.168463307619095,1.1665345859527587,1.164342878460884,1.168463307619095,1.1692601031085124,1.1676665121296774,0.00033145291464666194,0,0.0006665464809962533,0,0,,,1,1,0,0,0,0,0
1.1684973239898682,1.1684973239898682,1.1682243347167969,1.1683608293533323,0,0.00023365151197703746,23,2025-08-28,ny,1.1684359908103943,1.1665740478038789,1.1643605744838714,1.1684359908103943,1.169185041911635,1.1676869397091536,0.00033145291464664606,0,0.0006595947061266056,0,0,,,1,1,0,0,0,0,0
1.1682243347167969,1.1684973239898682,1.1682243347167969,1.1683608293533323,0,-0.00023365151197712658,23,2025-08-28,ny,1.1683813512325287,1.166610779762268,1.1643769055604936,1.1683813512325287,1.1690094322364288,1.1677532702286286,0.0003412025315420334,0,0.0006526391846792864,0,0,,,1,1,0,0,0,0,0
