Datetime,Close,High,Low,Open,Volume
2025-09-02 13:15:00+00:00,148.55299377441406,148.60899353027344,148.51499938964844,148.58299255371094,0
2025-09-02 13:30:00+00:00,148.39300537109375,148.56700134277344,148.35400390625,148.5570068359375,0
2025-09-02 13:45:00+00:00,148.40499877929688,148.49200439453125,148.3419952392578,148.39199829101562,0
2025-09-02 14:00:00+00:00,148.05499267578125,148.41000366210938,148.04800415039062,148.40699768066406,0
2025-09-02 14:15:00+00:00,148.05599975585938,148.08399963378906,147.92999267578125,148.04800415039062,0
2025-09-02 14:30:00+00:00,147.99600219726562,148.1269989013672,147.94400024414062,148.05799865722656,0
2025-09-02 14:45:00+00:00,148.08200073242188,148.1269989013672,147.9429931640625,147.99600219726562,0
2025-09-02 15:00:00+00:00,148.2169952392578,148.2429962158203,148.06300354003906,148.08299255371094,0
2025-09-02 15:15:00+00:00,148.2209930419922,148.25399780273438,148.15199279785156,148.2100067138672,0
2025-09-02 15:30:00+00:00,148.27999877929688,148.33700561523438,148.2050018310547,148.2259979248047,0
2025-09-02 15:45:00+00:00,148.22500610351562,148.28799438476562,148.197998046875,148.27999877929688,0
2025-09-02 16:00:00+00:00,148.22500610351562,148.28900146484375,148.1959991455078,148.22500610351562,0
2025-09-02 16:15:00+00:00,148.30299377441406,148.33200073242188,148.2220001220703,148.2220001220703,0
2025-09-02 16:30:00+00:00,148.2989959716797,148.33700561523438,148.26400756835938,148.2969970703125,0
2025-09-02 16:45:00+00:00,148.2949981689453,148.31900024414062,148.26699829101562,148.2969970703125,0
2025-09-02 17:00:00+00:00,148.26499938964844,148.34800720214844,148.2519989013672,148.29200744628906,0
2025-09-02 17:15:00+00:00,148.2779998779297,148.30599975585938,148.24099731445312,148.26199340820312,0
2025-09-02 17:30:00+00:00,148.36300659179688,148.3979949951172,148.26699829101562,148.2740020751953,0
2025-09-02 17:45:00+00:00,148.3820037841797,148.41900634765625,148.35800170898438,148.3679962158203,0
2025-09-02 18:00:00+00:00,148.4010009765625,148.447998046875,148.36300659179688,148.3769989013672,0
2025-09-02 18:15:00+00:00,148.375,148.4340057373047,148.3730010986328,148.4010009765625,0
2025-09-02 18:30:00+00:00,148.4459991455078,148.4530029296875,148.375,148.375,0
2025-09-02 18:45:00+00:00,148.46800231933594,148.53399658203125,148.4429931640625,148.4459991455078,0
2025-09-02 19:00:00+00:00,148.41200256347656,148.48300170898438,148.4010009765625,148.47500610351562,0
2025-09-02 19:15:00+00:00,148.3699951171875,148.42100524902344,148.3489990234375,148.41799926757812,0
2025-09-02 19:30:00+00:00,148.33599853515625,148.3800048828125,148.31199645996094,148.3699951171875,0
2025-09-02 19:45:00+00:00,148.3520050048828,148.3800048828125,148.322998046875,148.3260040283203,0
2025-09-02 20:00:00+00:00,148.35400390625,148.36300659179688,148.32699584960938,148.3520050048828,0
2025-09-02 20:15:00+00:00,148.3719940185547,148.4040069580078,148.34800720214844,148.35299682617188,0
2025-09-02 20:30:00+00:00,148.36000061035156,148.41299438476562,148.35299682617188,148.3719940185547,0
2025-09-02 20:45:00+00:00,148.35499572753906,148.3679962158203,148.30299377441406,148.36199951171875,0
2025-09-02 21:00:00+00:00,148.28500366210938,148.3520050048828,148.25999450683594,148.3520050048828,0
2025-09-02 21:15:00+00:00,148.32699584960938,148.3280029296875,148.2689971923828,148.28900146484375,0
2025-09-02 21:30:00+00:00,148.3470001220703,148.3470001220703,148.29200744628906,148.32200622558594,0
2025-09-02 21:45:00+00:00,148.33399963378906,148.35000610351562,148.30099487304688,148.322998046875,0
2025-09-02 22:00:00+00:00,148.35000610351562,148.38299560546875,148.29600524902344,148.31900024414062,0
2025-09-02 22:15:00+00:00,148.34300231933594,148.3560028076172,148.3260040283203,148.343994140625,0
2025-09-02 22:30:00+00:00,148.35699462890625,148.37100219726562,148.33799743652344,148.3419952392578,0
2025-09-02 22:45:00+00:00,148.4969940185547,148.55999755859375,148.35299682617188,148.35299682617188,0
2025-09-02 23:00:00+00:00,148.51400756835938,148.5240020751953,148.44400024414062,148.4969940185547,0
2025-09-02 23:15:00+00:00,148.51499938964844,148.53900146484375,148.4709930419922,148.51499938964844,0
2025-09-02 23:30:00+00:00,148.56100463867188,148.57200622558594,148.50599670410156,148.50900268554688,0
2025-09-02 23:45:00+00:00,148.57699584960938,148.58700561523438,148.48800659179688,148.56100463867188,0
2025-09-03 00:00:00+00:00,148.5780029296875,148.6280059814453,148.5050048828125,148.58099365234375,0
2025-09-03 00:15:00+00:00,148.62600708007812,148.6649932861328,148.56900024414062,148.57699584960938,0
2025-09-03 00:30:00+00:00,148.68099975585938,148.6959991455078,148.6060028076172,148.62899780273438,0
2025-09-03 00:45:00+00:00,148.75100708007812,148.76600646972656,148.6439971923828,148.68099975585938,0
2025-09-03 01:00:00+00:00,148.73800659179688,148.80499267578125,148.718994140625,148.7530059814453,0
2025-09-03 01:15:00+00:00,148.80499267578125,148.83799743652344,148.7310028076172,148.73800659179688,0
2025-09-03 01:30:00+00:00,148.7969970703125,148.83299255371094,148.75900268554688,148.7969970703125,0
2025-09-03 01:45:00+00:00,148.86599731445312,148.90199279785156,148.78399658203125,148.79200744628906,0
2025-09-03 02:00:00+00:00,148.79600524902344,148.87100219726562,148.73899841308594,148.85899353027344,0
2025-09-03 02:15:00+00:00,148.82200622558594,148.83599853515625,148.70399475097656,148.79100036621094,0
2025-09-03 02:30:00+00:00,148.82899475097656,148.9029998779297,148.78700256347656,148.82200622558594,0
2025-09-03 02:45:00+00:00,148.8350067138672,148.8470001220703,148.77499389648438,148.8280029296875,0
2025-09-03 03:00:00+00:00,148.86099243164062,148.86700439453125,148.8040008544922,148.8350067138672,0
2025-09-03 03:15:00+00:00,148.88499450683594,148.8990020751953,148.83799743652344,148.85699462890625,0
2025-09-03 03:30:00+00:00,148.88600158691406,148.91900634765625,148.86900329589844,148.88499450683594,0
2025-09-03 03:45:00+00:00,148.906005859375,148.91700744628906,148.8800048828125,148.88600158691406,0
2025-09-03 04:00:00+00:00,148.79800415039062,148.92300415039062,148.75399780273438,148.906005859375,0
2025-09-03 04:15:00+00:00,148.7449951171875,148.88600158691406,148.7310028076172,148.8000030517578,0
2025-09-03 04:30:00+00:00,148.62899780273438,148.74600219726562,148.6280059814453,148.74000549316406,0
2025-09-03 04:45:00+00:00,148.58200073242188,148.6580047607422,148.54800415039062,148.62899780273438,0
2025-09-03 05:00:00+00:00,148.63600158691406,148.65499877929688,148.55799865722656,148.58200073242188,0
2025-09-03 05:15:00+00:00,148.54400634765625,148.6479949951172,148.48399353027344,148.63299560546875,0
2025-09-03 05:30:00+00:00,148.6300048828125,148.6540069580078,148.53599548339844,148.54400634765625,0
2025-09-03 05:45:00+00:00,148.58900451660156,148.65899658203125,148.54200744628906,148.62399291992188,0
2025-09-03 06:00:00+00:00,148.6529998779297,148.68299865722656,148.56100463867188,148.59800720214844,0
2025-09-03 06:15:00+00:00,148.56100463867188,148.66299438476562,148.54400634765625,148.65199279785156,0
2025-09-03 06:30:00+00:00,148.56399536132812,148.60899353027344,148.50599670410156,148.56199645996094,0
2025-09-03 06:45:00+00:00,148.6060028076172,148.625,148.5540008544922,148.56399536132812,0
2025-09-03 07:00:00+00:00,148.76199340820312,148.77999877929688,148.6060028076172,148.60899353027344,0
2025-09-03 07:15:00+00:00,148.96299743652344,149.13699340820312,148.74899291992188,148.75599670410156,0
2025-09-03 07:30:00+00:00,148.85299682617188,148.98800659179688,148.76400756835938,148.96099853515625,0
2025-09-03 07:45:00+00:00,148.7310028076172,148.85800170898438,148.67599487304688,148.85000610351562,0
2025-09-03 08:00:00+00:00,148.69700622558594,148.74899291992188,148.61900329589844,148.73500061035156,0
2025-09-03 08:15:00+00:00,148.68499755859375,148.71200561523438,148.58999633789062,148.68899536132812,0
2025-09-03 08:30:00+00:00,148.75100708007812,148.7729949951172,148.68099975585938,148.68600463867188,0
2025-09-03 08:45:00+00:00,148.58599853515625,148.75900268554688,148.55799865722656,148.75100708007812,0
2025-09-03 09:00:00+00:00,148.63999938964844,148.66600036621094,148.55499267578125,148.58099365234375,0
2025-09-03 09:15:00+00:00,148.66200256347656,148.70799255371094,148.6219940185547,148.63999938964844,0
2025-09-03 09:30:00+00:00,148.48500061035156,148.66200256347656,148.4770050048828,148.65699768066406,0
2025-09-03 09:45:00+00:00,148.552001953125,148.56199645996094,148.427001953125,148.48500061035156,0
2025-09-03 10:00:00+00:00,148.5469970703125,148.56100463867188,148.4709930419922,148.552001953125,0
2025-09-03 10:15:00+00:00,148.59800720214844,148.61000061035156,148.53700256347656,148.55499267578125,0
2025-09-03 10:30:00+00:00,148.69200134277344,148.69700622558594,148.59100341796875,148.59100341796875,0
2025-09-03 10:45:00+00:00,148.69500732421875,148.73500061035156,148.6510009765625,148.6909942626953,0
2025-09-03 11:00:00+00:00,148.6739959716797,148.7270050048828,148.64100646972656,148.68800354003906,0
2025-09-03 11:15:00+00:00,148.6739959716797,148.70700073242188,148.63099670410156,148.6699981689453,0
2025-09-03 11:30:00+00:00,148.625,148.69000244140625,148.593994140625,148.6739959716797,0
2025-09-03 11:45:00+00:00,148.61199951171875,148.6529998779297,148.59300231933594,148.6199951171875,0
2025-09-03 12:00:00+00:00,148.57000732421875,148.64199829101562,148.54100036621094,148.61099243164062,0
2025-09-03 12:15:00+00:00,148.62600708007812,148.70899963378906,148.56700134277344,148.57000732421875,0
2025-09-03 12:30:00+00:00,148.73699951171875,148.7519989013672,148.58999633789062,148.6269989013672,0
2025-09-03 12:45:00+00:00,148.7209930419922,148.79800415039062,148.64999389648438,148.74000549316406,0
2025-09-03 13:00:00+00:00,148.71400451660156,148.7969970703125,148.68600463867188,148.7209930419922,0
2025-09-03 13:15:00+00:00,148.69000244140625,148.79200744628906,148.6820068359375,148.71600341796875,0
2025-09-03 13:30:00+00:00,148.72000122070312,148.7570037841797,148.61700439453125,148.68899536132812,0
2025-09-03 13:45:00+00:00,148.6320037841797,148.76499938964844,148.5679931640625,148.72000122070312,0
2025-09-03 14:00:00+00:00,148.18099975585938,148.63800048828125,148.14599609375,148.62600708007812,0
2025-09-03 14:15:00+00:00,148.11599731445312,148.22300720214844,148.06500244140625,148.1820068359375,0
2025-09-03 14:30:00+00:00,148.13699340820312,148.2429962158203,148.08999633789062,148.11500549316406,0
2025-09-03 14:45:00+00:00,148.16600036621094,148.27099609375,148.09800720214844,148.13699340820312,0
2025-09-03 15:00:00+00:00,148.09100341796875,148.19500732421875,148.01400756835938,148.16700744628906,0
2025-09-03 15:15:00+00:00,147.99000549316406,148.2010040283203,147.97799682617188,148.09500122070312,0
2025-09-03 15:30:00+00:00,148.01800537109375,148.0540008544922,147.9250030517578,147.98899841308594,0
2025-09-03 15:45:00+00:00,147.96400451660156,148.0570068359375,147.94500732421875,148.01499938964844,0
2025-09-03 16:00:00+00:00,147.9759979248047,148.031005859375,147.92599487304688,147.96499633789062,0
2025-09-03 16:15:00+00:00,147.947998046875,147.98699951171875,147.9029998779297,147.9810028076172,0
2025-09-03 16:30:00+00:00,148.0,148.00399780273438,147.91799926757812,147.947998046875,0
2025-09-03 16:45:00+00:00,147.93499755859375,148.00399780273438,147.9040069580078,147.9949951171875,0
2025-09-03 17:00:00+00:00,147.9250030517578,147.94900512695312,147.89999389648438,147.9340057373047,0
2025-09-03 17:15:00+00:00,147.9010009765625,147.947998046875,147.875,147.9250030517578,0
2025-09-03 17:30:00+00:00,147.9510040283203,147.99899291992188,147.89599609375,147.9010009765625,0
2025-09-03 17:45:00+00:00,148.03399658203125,148.05599975585938,147.9459991455078,147.9510040283203,0
2025-09-03 18:00:00+00:00,147.96499633789062,148.06900024414062,147.95700073242188,148.03199768066406,0
2025-09-03 18:15:00+00:00,147.93499755859375,147.9770050048828,147.9340057373047,147.95899963378906,0
2025-09-03 18:30:00+00:00,147.9759979248047,148.0070037841797,147.91200256347656,147.93499755859375,0
2025-09-03 18:45:00+00:00,147.96600341796875,147.97799682617188,147.92300415039062,147.97500610351562,0
2025-09-03 19:00:00+00:00,148.02499389648438,148.04400634765625,147.95899963378906,147.968994140625,0
2025-09-03 19:15:00+00:00,148.05999755859375,148.093994140625,148.01800537109375,148.02499389648438,0
2025-09-03 19:30:00+00:00,148.06199645996094,148.10499572753906,148.05799865722656,148.05999755859375,0
2025-09-03 19:45:00+00:00,148.1320037841797,148.13299560546875,148.06199645996094,148.06199645996094,0
2025-09-03 20:00:00+00:00,148.1269989013672,148.16000366210938,148.10299682617188,148.1300048828125,0
2025-09-03 20:15:00+00:00,148.13299560546875,148.1540069580078,148.11300659179688,148.13099670410156,0
2025-09-03 20:30:00+00:00,148.0959930419922,148.13299560546875,148.08599853515625,148.1280059814453,0
2025-09-03 20:45:00+00:00,148.07200622558594,148.11399841308594,148.07200622558594,148.08999633789062,0
2025-09-03 21:00:00+00:00,148.03500366210938,148.08399963378906,148.01600646972656,148.04600524902344,0
2025-09-03 21:15:00+00:00,148.09100341796875,148.093994140625,148.01499938964844,148.02999877929688,0
2025-09-03 21:30:00+00:00,148.04600524902344,148.09100341796875,148.02999877929688,148.0780029296875,0
2025-09-03 21:45:00+00:00,148.03799438476562,148.0659942626953,148.03799438476562,148.04299926757812,0
2025-09-03 22:00:00+00:00,148.1269989013672,148.1439971923828,148.03799438476562,148.04299926757812,0
2025-09-03 22:15:00+00:00,148.08900451660156,148.13699340820312,148.05099487304688,148.1269989013672,0
2025-09-03 22:30:00+00:00,148.0449981689453,148.0970001220703,148.0449981689453,148.08900451660156,0
2025-09-03 22:45:00+00:00,148.0540008544922,148.06900024414062,148.0279998779297,148.0449981689453,0
2025-09-03 23:00:00+00:00,147.9669952392578,148.06199645996094,147.96099853515625,148.0500030517578,0
2025-09-03 23:15:00+00:00,148.00799560546875,148.0260009765625,147.94400024414062,147.968994140625,0
2025-09-03 23:30:00+00:00,147.95199584960938,148.06199645996094,147.947998046875,148.01400756835938,0
2025-09-03 23:45:00+00:00,147.9720001220703,148.01499938964844,147.95199584960938,147.95199584960938,0
2025-09-04 00:00:00+00:00,147.9409942626953,148.12600708007812,147.9199981689453,147.9709930419922,0
2025-09-04 00:15:00+00:00,148.0469970703125,148.07699584960938,147.8990020751953,147.9409942626953,0
2025-09-04 00:30:00+00:00,148.13400268554688,148.16799926757812,148.02999877929688,148.05099487304688,0
2025-09-04 00:45:00+00:00,148.0229949951172,148.1699981689453,147.94500732421875,148.1320037841797,0
2025-09-04 01:00:00+00:00,148.01699829101562,148.11099243164062,147.9770050048828,148.0240020751953,0
2025-09-04 01:15:00+00:00,147.99200439453125,148.093994140625,147.97799682617188,148.01699829101562,0
2025-09-04 01:30:00+00:00,147.9720001220703,148.0070037841797,147.78399658203125,147.98599243164062,0
2025-09-04 01:45:00+00:00,148.00900268554688,148.0500030517578,147.94900512695312,147.96400451660156,0
2025-09-04 02:00:00+00:00,148.1009979248047,148.12899780273438,148.00599670410156,148.00599670410156,0
2025-09-04 02:15:00+00:00,148.05099487304688,148.1280059814453,148.04800415039062,148.1009979248047,0
2025-09-04 02:30:00+00:00,148.12899780273438,148.15899658203125,148.02699279785156,148.05099487304688,0
2025-09-04 02:45:00+00:00,148.1320037841797,148.1909942626953,148.10800170898438,148.12899780273438,0
2025-09-04 03:00:00+00:00,148.1790008544922,148.1929931640625,148.11399841308594,148.13499450683594,0
2025-09-04 03:15:00+00:00,148.1529998779297,148.18699645996094,148.13900756835938,148.177001953125,0
2025-09-04 03:30:00+00:00,148.22000122070312,148.2550048828125,148.14999389648438,148.15199279785156,0
2025-09-04 03:45:00+00:00,148.24200439453125,148.26300048828125,148.21400451660156,148.22000122070312,0
2025-09-04 04:00:00+00:00,148.2570037841797,148.2729949951172,148.22000122070312,148.24200439453125,0
2025-09-04 04:15:00+00:00,148.22000122070312,148.28399658203125,148.1929931640625,148.2570037841797,0
2025-09-04 04:30:00+00:00,148.16600036621094,148.24400329589844,148.1230010986328,148.2220001220703,0
2025-09-04 04:45:00+00:00,148.23899841308594,148.26600646972656,148.16000366210938,148.16099548339844,0
2025-09-04 05:00:00+00:00,148.25100708007812,148.2740020751953,148.2259979248047,148.23399353027344,0
2025-09-04 05:15:00+00:00,148.21200561523438,148.281005859375,148.19200134277344,148.25100708007812,0
2025-09-04 05:30:00+00:00,148.1719970703125,148.22300720214844,148.15499877929688,148.21200561523438,0
2025-09-04 05:45:00+00:00,148.2209930419922,148.2570037841797,148.16400146484375,148.17300415039062,0
2025-09-04 06:00:00+00:00,148.16799926757812,148.24600219726562,148.12600708007812,148.2220001220703,0
2025-09-04 06:15:00+00:00,148.1739959716797,148.21600341796875,148.16000366210938,148.16299438476562,0
2025-09-04 06:30:00+00:00,148.20700073242188,148.24600219726562,148.16200256347656,148.1739959716797,0
2025-09-04 06:45:00+00:00,148.19000244140625,148.24600219726562,148.15699768066406,148.21200561523438,0
2025-09-04 07:00:00+00:00,148.20199584960938,148.30999755859375,148.1060028076172,148.1909942626953,0
2025-09-04 07:15:00+00:00,148.26100158691406,148.37100219726562,148.2010040283203,148.20199584960938,0
2025-09-04 07:30:00+00:00,148.322998046875,148.3419952392578,148.2480010986328,148.26100158691406,0
2025-09-04 07:45:00+00:00,148.36099243164062,148.41400146484375,148.30099487304688,148.31700134277344,0
2025-09-04 08:00:00+00:00,148.3249969482422,148.3990020751953,148.2779998779297,148.35899353027344,0
2025-09-04 08:15:00+00:00,148.3719940185547,148.3990020751953,148.30099487304688,148.3249969482422,0
2025-09-04 08:30:00+00:00,148.27200317382812,148.40499877929688,148.13099670410156,148.3679962158203,0
2025-09-04 08:45:00+00:00,148.21099853515625,148.29600524902344,148.19000244140625,148.27200317382812,0
2025-09-04 09:00:00+00:00,148.22300720214844,148.2449951171875,148.16200256347656,148.21099853515625,0
2025-09-04 09:15:00+00:00,148.3560028076172,148.35899353027344,148.19900512695312,148.2169952392578,0
2025-09-04 09:30:00+00:00,148.3090057373047,148.3719940185547,148.29800415039062,148.35400390625,0
2025-09-04 09:45:00+00:00,148.31399536132812,148.36399841308594,148.2899932861328,148.30999755859375,0
2025-09-04 10:00:00+00:00,148.2259979248047,148.33599853515625,148.218994140625,148.31399536132812,0
2025-09-04 10:15:00+00:00,148.24000549316406,148.2729949951172,148.2209930419922,148.22500610351562,0
2025-09-04 10:30:00+00:00,148.27699279785156,148.2790069580078,148.19900512695312,148.23899841308594,0
2025-09-04 10:45:00+00:00,148.2570037841797,148.3000030517578,148.23800659179688,148.2729949951172,0
2025-09-04 11:00:00+00:00,148.322998046875,148.36599731445312,148.2449951171875,148.2570037841797,0
2025-09-04 11:15:00+00:00,148.33700561523438,148.3520050048828,148.30499267578125,148.3249969482422,0
2025-09-04 11:30:00+00:00,148.3249969482422,148.35499572753906,148.2989959716797,148.33599853515625,0
2025-09-04 11:45:00+00:00,148.33700561523438,148.39100646972656,148.29100036621094,148.32200622558594,0
2025-09-04 12:00:00+00:00,148.26199340820312,148.35499572753906,148.26199340820312,148.33700561523438,0
2025-09-04 12:15:00+00:00,148.3280029296875,148.36199951171875,148.0019989013672,148.27000427246094,0
2025-09-04 12:30:00+00:00,148.43800354003906,148.52999877929688,148.1219940185547,148.33299255371094,0
2025-09-04 12:45:00+00:00,148.4219970703125,148.51100158691406,148.4010009765625,148.4409942626953,0
2025-09-04 13:00:00+00:00,148.50399780273438,148.5279998779297,148.34500122070312,148.4219970703125,0
2025-09-04 13:15:00+00:00,148.43499755859375,148.52099609375,148.38099670410156,148.5030059814453,0
2025-09-04 13:30:00+00:00,148.4459991455078,148.4669952392578,148.38900756835938,148.43899536132812,0
2025-09-04 13:45:00+00:00,148.41700744628906,148.4929962158203,148.38099670410156,148.45199584960938,0
2025-09-04 14:00:00+00:00,148.4040069580078,148.62399291992188,148.3800048828125,148.41700744628906,0
2025-09-04 14:15:00+00:00,148.49200439453125,148.51600646972656,148.39999389648438,148.40199279785156,0
2025-09-04 14:30:00+00:00,148.66700744628906,148.70899963378906,148.4810028076172,148.4949951171875,0
2025-09-04 14:45:00+00:00,148.73399353027344,148.75100708007812,148.6439971923828,148.66799926757812,0
2025-09-04 15:00:00+00:00,148.75599670410156,148.7729949951172,148.68800354003906,148.73199462890625,0
2025-09-04 15:15:00+00:00,148.66200256347656,148.7779998779297,148.66000366210938,148.75599670410156,0
2025-09-04 15:30:00+00:00,148.6820068359375,148.70799255371094,148.64100646972656,148.66200256347656,0
2025-09-04 15:45:00+00:00,148.62600708007812,148.70799255371094,148.62100219726562,148.67799377441406,0
2025-09-04 16:00:00+00:00,148.72000122070312,148.74000549316406,148.6060028076172,148.625,0
2025-09-04 16:15:00+00:00,148.656005859375,148.73300170898438,148.64100646972656,148.7209930419922,0
2025-09-04 16:30:00+00:00,148.62399291992188,148.67100524902344,148.5919952392578,148.656005859375,0
2025-09-04 16:45:00+00:00,148.62100219726562,148.6580047607422,148.60299682617188,148.62399291992188,0
2025-09-04 17:00:00+00:00,148.63800048828125,148.67300415039062,148.6009979248047,148.61599731445312,0
2025-09-04 17:15:00+00:00,148.64999389648438,148.6510009765625,148.61700439453125,148.63600158691406,0
2025-09-04 17:30:00+00:00,148.6439971923828,148.6699981689453,148.62600708007812,148.64999389648438,0
2025-09-04 17:45:00+00:00,148.63800048828125,148.6719970703125,148.63800048828125,148.6439971923828,0
2025-09-04 18:00:00+00:00,148.58399963378906,148.6510009765625,148.57899475097656,148.63800048828125,0
2025-09-04 18:15:00+00:00,148.57699584960938,148.60699462890625,148.55799865722656,148.58399963378906,0
2025-09-04 18:30:00+00:00,148.5760040283203,148.58900451660156,148.5540008544922,148.5760040283203,0
2025-09-04 18:45:00+00:00,148.56500244140625,148.59500122070312,148.5330047607422,148.57899475097656,0
2025-09-04 19:00:00+00:00,148.50900268554688,148.5659942626953,148.49899291992188,148.55499267578125,0
2025-09-04 19:15:00+00:00,148.5030059814453,148.52000427246094,148.47999572753906,148.5070037841797,0
2025-09-04 19:30:00+00:00,148.46299743652344,148.51400756835938,148.45700073242188,148.5030059814453,0
